Acme,1229489,TA281144,42.56
Acme,886455,WSB5,307.49
Acme,886454,WSB4,280.9
Acme,886453,WSB3,246.82
Acme,886451,WSA8,62.33
Acme,886449,WSA6,117.18
Acme,886448,WSA5,117.18
Acme,886446,WSA4,78.71
Acme,886445,WSA3,78.71
Acme,886443,WSA2,62.33
Acme,886441,WSA1,62.33
Acme,886440,TPNS11533173S,6431.72
Acme,886438,TPNS02533193S,14752.7
Acme,886436,TPNS02533183S,8389.76
Acme,886435,TPNS02533173S,6753.31
Acme,886433,TPNS02533163S,4600.86
Acme,886432,TPNS02533153S,3736.92
Acme,886430,TPNS02533143S,2561.31
Acme,886429,TPNS02533133S,2184.54
Acme,886427,TPNS02533123S,1898.29
Acme,886426,TPNS02533113S,1769.73
Acme,886424,TPNS01792764S,8558.35
Acme,886422,TPNS01792754S,6491.69
Acme,886421,TPNS01792744S,5199.05
Acme,886419,TPNS01792734S,3777.63
Acme,886417,TPNS01792724S,3155.44
Acme,886416,TPNS01792714S,2287.13
Acme,886414,TPNS01533193S,14138.36
Acme,886412,TPNS01533183S,8040.44
Acme,886411,TPNS01533181S,9997.56
Acme,886409,TPNS01533171S,6955.74
Acme,886408,TPNS01533163S,4385.83
Acme,886406,TPNS01533161S,5230.91
Acme,886405,TPNS01533153S,3578.7
Acme,886403,TPNS01533151S,3966.65
Acme,886401,TPNS01533143S,2388.82
Acme,886399,TPNS01533141S,3079.92
Acme,886398,TPNS01533133S,2136.08
Acme,886396,TPNS01533131S,2893.45
Acme,886394,TPNS01533123S,1803.39
Acme,886393,TPNS01533121S,2328.68
Acme,886391,TPNS01533113S,1685.45
Acme,886389,TPNS01533111S,1800.68
Acme,886388,TPNS00533193S,13523.32
Acme,886386,TPNS00533183S,7690.42
Acme,886385,TPNS00533173S,6125.44
Acme,886383,TPNS00533163S,4023.77
Acme,886381,TPNS00533153S,3192.78
Acme,886380,TPNS00533143S,2375.74
Acme,886378,TPNS00533133S,1980.41
Acme,886376,TPNS00533123S,1725.72
Acme,886374,TPNS00533113S,1471.38
Acme,886373,TPNC21533183S,11596.02
Acme,886371,TPNC11533193S,20872.4
Acme,886369,TPNC11533133S,2941.58
Acme,886368,TPNC01533173S,8639.89
Acme,886366,TPNC01533163S,6420.17
Acme,886364,TPNC01533153S,4928.08
Acme,886363,TPNC01533143S,3521.61
Acme,886361,TPNC01533123S,2268.61
Acme,886359,TPNC01533113S,1841.47
Acme,886358,TPC533193S,13065.06
Acme,886357,TPC533183S,9237.56
Acme,886355,TPC533173S,6698.28
Acme,886354,TPC533163S,4977.48
Acme,886352,TPC533153S,3849.02
Acme,886350,TPC533143S,2893.98
Acme,886349,TPC533133S,2271.08
Acme,886347,TPC533123S,1714.35
Acme,886345,TPC530203S,2518.48
Acme,886344,TPC530193S,2151.36
Acme,886342,TPC3533193S,20755.36
Acme,886340,TPC3533191S,21178.96
Acme,886339,TPC3533183S,15692.98
Acme,886337,TPC3533181S,16013.24
Acme,886335,TPC3533173S,11307.58
Acme,886333,TPC3533171S,11538.35
Acme,886331,TPC3533163S,8688.77
Acme,886330,TPC3533161S,8866.1
Acme,886328,TPC3533153S,6669.15
Acme,886326,TPC3533151S,6805.26
Acme,886325,TPC3533143S,5159.17
Acme,886323,TPC3533141S,5264.47
Acme,886321,TPC3533133S,3844.64
Acme,886319,TPC3533131S,3923.09
Acme,886318,TPC3533123S,3070.2
Acme,886316,TPC3533121S,3132.86
Acme,886314,TPC3533113S,2283.08
Acme,886313,TPC3533111S,2329.67
Acme,886311,TP796974S,3255.66
Acme,886309,TP796964S,2525.75
Acme,886308,TP796954S,2014.78
Acme,886306,TP796944S,1576.0
Acme,886305,TP795553S**,5080.7
Acme,886303,TP795243S,4068.01
Acme,886301,TP795233S,3226.25
Acme,886300,TP795223S,2584.31
Acme,886298,TP795213S,2031.26
Acme,886297,TP795203S,1806.78
Acme,886295,TP793744S,6608.92
Acme,886293,TP793734S,5292.14
Acme,886292,TP793724S,4272.01
Acme,886290,TP793714S,3110.84
Acme,886288,TP793704S,2481.04
Acme,886286,TP793694S,1930.87
Acme,886285,TP793684S,1814.89
Acme,886283,TP792744S,2510.34
Acme,886282,TP792734S,1877.55
Acme,886281,TP792724S,1471.84
Acme,886279,TP79088S,4235.06
Acme,886277,TP79087S,4084.91
Acme,886276,TP79085S,3111.0
Acme,886274,TP789994S,5837.19
Acme,886272,TP789974S,4389.44
Acme,886271,TP789964S,3516.53
Acme,886269,TP789934S,2760.49
Acme,886268,TP789904S,2027.75
Acme,886266,TP789884S,1697.52
Acme,886264,TP536513S,3295.42
Acme,886263,TP536503S,2074.41
Acme,886261,TP536491S,1595.55
Acme,886259,TP533674S,5292.14
Acme,886257,TP533664S,4272.02
Acme,886256,TP533654S,3110.84
Acme,886254,TP533644S,2481.04
Acme,886253,TP533634S,1930.87
Acme,886251,TP533624S,1814.88
Acme,886249,TP533191S,12236.59
Acme,886247,TP533188S,6675.44
Acme,886246,TP533183S,6146.99
Acme,886244,TP533181S,7936.81
Acme,886242,TP533178S,6256.52
Acme,886241,TP533171S,6111.0
Acme,886240,TP533168S,4537.18
Acme,886238,TP533163S,3021.52
Acme,886236,TP533161S,3823.14
Acme,886235,TP533158S,3610.32
Acme,886233,TP533153S,2364.05
Acme,886231,TP533151S,3177.82
Acme,886230,TP533148S,3212.53
Acme,886228,TP533143S,1743.19
Acme,886226,TP533141S,2545.29
Acme,886225,TP533138S,2373.8
Acme,886223,TP533133S,1229.26
Acme,886221,TP533131S,2198.41
Acme,886220,TP533128S,1810.64
Acme,886218,TP533123S,1051.83
Acme,886216,TP533121S,1724.41
Acme,886215,TP531203S,2291.14
Acme,886212,TP531193S,1852.44
Acme,886211,TP530243S,5835.57
Acme,886209,TP530233S,4899.84
Acme,886207,TP530223S,2682.58
Acme,886206,TP530213S,1887.65
Acme,886204,TP530203S,1525.36
Acme,886203,TP530193S,1214.2
Acme,886201,TP35003003S,7941.75
Acme,886199,TP35002253S,6675.8
Acme,886198,TP35001503S,4273.78
Acme,886196,TP35001123S,3406.0
Acme,886194,TP35000753S,2663.66
Acme,886193,TP35000303S,1776.38
Acme,886191,TP1533503S,15744.31
Acme,886189,TP1533493S,10711.41
Acme,886187,TP1533483S,6146.99
Acme,886186,TP1533473S,4236.18
Acme,886184,TP1533463S,3021.52
Acme,886183,TP1533453S,2364.05
Acme,886181,TP1533443S,1743.19
Acme,886179,TP1533433S,1229.26
Acme,886178,TP1533423S,1051.83
Acme,886177,TP1533222S,18724.11
Acme,886175,TP1533213S,15744.31
Acme,886173,TP1533193S,10711.41
Acme,886171,TP1533173S,4236.18
Acme,886170,TP135000453S,2003.12
Acme,886168,TP131443S,2576.12
Acme,886167,TP131433S,1880.24
Acme,886165,TP131423S,1576.4
Acme,886163,TP131043S,2281.33
Acme,886162,TP131033S,1621.28
Acme,886160,TP131023S,1325.66
Acme,886158,TLVA60012SC,461.95
Acme,886157,TLVA30012SC,238.91
Acme,886155,TLV75024S,473.99
Acme,886154,TLV75012S,345.06
Acme,886152,TLV50024S,382.34
Acme,886151,TLV50012SC,337.91
Acme,886149,TLV50012S,316.96
Acme,886148,TLV25024S,239.74
Acme,886146,TLV25012SC,303.65
Acme,886144,TLV25012S,263.12
Acme,886142,TLV15024S,198.85
Acme,886140,TLV15012SC,212.81
Acme,886138,TLV15012S,171.91
Acme,886137,TLV150024S,555.68
Acme,886135,TLV10024S,180.13
Acme,886133,TLV10012SC,173.03
Acme,886132,TLV10012S,160.4
Acme,886130,TLV100024S,496.79
Acme,886128,TLV100012S,369.05
Acme,886127,TF2A69221S,3822.84
Acme,886125,TF279304S,986.34
Acme,886123,TF279303S,678.74
Acme,886121,TF279302S,473.76
Acme,886119,TF279301S,385.16
Acme,886117,TF279300S,263.35
Acme,886115,TF279267S,1904.38
Acme,886114,TF279266S,1350.12
Acme,886112,TF279265S,1148.23
Acme,886110,TF279264S,986.34
Acme,886108,TF279263S,678.74
Acme,886107,TF279262S,473.76
Acme,886105,TF279261S,385.16
Acme,886104,TF279260S,263.35
Acme,886102,TF269220S,3067.51
Acme,886101,TF269219S,2395.36
Acme,886100,TF269218S,2107.87
Acme,886098,TF252797S,1778.72
Acme,886097,TF252796S,1235.8
Acme,886095,TF252795S,899.48
Acme,886093,TF252794S,857.68
Acme,886091,TF252520S,590.22
Acme,886089,TF249873S,419.88
Acme,886088,TF220505S**,2269.78
Acme,886086,TF220255S**,1747.47
Acme,886085,TF220155S**,1582.59
Acme,886083,TF220105S,1533.31
Acme,886081,TF2201005S**,4893.31
Acme,886080,TF217439S,334.91
Acme,886078,TF217437S,221.9
Acme,886076,TE3533453S,7139.3
Acme,886075,TE3533423S,3396.34
Acme,886073,TE3533153S,7139.28
Acme,886072,TE2A530213S,4056.5
Acme,886070,TE2533443S,6721.65
Acme,886068,TE2533433S,4396.11
Acme,886066,TE2533143S,6721.65
Acme,886065,TE2533133S,4396.11
Acme,886063,TE2533123S,3396.34
Acme,886062,TE2530203S,3494.51
Acme,886060,TE2530193S,3055.84
Acme,886058,TE1530223S,7764.77
Acme,886057,TDST3000A,1627.74
Acme,886055,TDST2000A,1530.08
Acme,886054,TDST1500A,1505.72
Acme,886052,TDST1000A,1445.04
Acme,886050,TDOM3000XMB,1226.35
Acme,886049,TDOM3000XMA,1226.35
Acme,886047,TDOM2000XMB,1014.27
Acme,886046,TDOM2000XMA,992.5
Acme,886044,TDOM1500XMB,922.41
Acme,886042,TDOM1500XMA,922.41
Acme,886040,TDMD1000XMB,946.15
Acme,886038,TDMD1000XMA,912.02
Acme,886037,TDMD0750XMB,820.26
Acme,886035,TDMD0750XMA,820.26
Acme,886033,TDMD0500XMB,780.0
Acme,886032,TDMD0500XMA,780.0
Acme,886030,TDMD0250XMB,740.79
Acme,886029,TDMD0250XMA,740.79
Acme,886027,TDLT3000XM,1193.51
Acme,886025,TDLT2000XM,989.51
Acme,886024,TDLT1500XM,822.01
Acme,886022,TDLT1000XM,761.22
Acme,886021,TDLT0750XM,712.93
Acme,886019,TDLT0500XM,677.35
Acme,886018,TDLT0250XM,658.23
Acme,886016,TDGP3000XM,1325.92
Acme,886015,TDGP2000XM,1157.71
Acme,886013,TDGP1500XM,1123.66
Acme,886011,TDGP1000XM,1054.51
Acme,886010,TDGP0750XM,951.32
Acme,886008,TDGP0500XM,934.8
Acme,886006,TDGP0250XM,929.65
Acme,886005,TDAP3000XM,1297.56
Acme,886003,TDAP2000XM,1215.55
Acme,886002,TDAP1500XM,1072.59
Acme,886000,TDAP1000XM,1015.91
Acme,885998,TDAP0750XM,962.74
Acme,885997,TDAP0500XM,865.34
Acme,885995,TC535183S,1208.54
Acme,885994,TC535173S,898.39
Acme,885992,TC535163S,721.9
Acme,885991,TC535153S,636.2
Acme,885989,TC533111S,1370.66
Acme,885987,TB83220,157.6
Acme,885986,TB83219F3,155.33
Acme,885984,TB83219,133.32
Acme,885983,TB83218,97.28
Acme,885981,TB83215,61.24
Acme,885980,TB83213,47.29
Acme,885978,TB83212,36.55
Acme,885977,TB83210,28.78
Acme,885975,TB81329,312.41
Acme,885974,TB81328,189.71
Acme,885972,TB81327,143.85
Acme,885971,TB81326F3,145.05
Acme,885969,TB81326,123.04
Acme,885967,TB81325F3,132.54
Acme,885966,TB81325,110.51
Acme,885964,TB81324,65.74
Acme,885963,TB81323F3,78.45
Acme,885961,TB81323,56.44
Acme,885959,TB81322,54.15
Acme,885958,TB81321F4,68.95
Acme,885956,TB81321,46.94
Acme,885954,TB81309,189.82
Acme,885953,TB81308,164.74
Acme,885951,TB81307F3,139.71
Acme,885950,TB81307,117.69
Acme,885948,TB81306F3,118.09
Acme,885947,TB81306,96.06
Acme,885945,TB81305F3,102.24
Acme,885944,TB81305,80.23
Acme,885942,TB81304F3,80.31
Acme,885940,TB81304,58.28
Acme,885939,TB81303F3,69.69
Acme,885937,TB81303,47.68
Acme,885936,TB81302,43.24
Acme,885935,TB81301F4,60.35
Acme,885933,TB81301,38.32
Acme,885932,TB81217F3,178.5
Acme,885930,TB81217,156.49
Acme,885928,TB81216F3,139.58
Acme,885927,TB81216F2,136.83
Acme,885925,TB81216,117.56
Acme,885924,TB81215F3,112.12
Acme,885922,TB81215F2,109.37
Acme,885920,TB81215,90.1
Acme,885919,TB81214F3,95.46
Acme,885917,TB81214,73.44
Acme,885915,TB81213F3,78.32
Acme,885914,TB81213F2,75.58
Acme,885912,TB81213,56.31
Acme,885910,TB81212F3,67.04
Acme,885909,TB81212F2,64.28
Acme,885907,TB81212,45.01
Acme,885905,TB81211F3,58.72
Acme,885904,TB81211F2,55.96
Acme,885902,TB81211,36.71
Acme,885901,TB81210F4,51.32
Acme,885899,TB81210,29.31
Acme,885898,TB81201F4,54.72
Acme,885896,TB81201,32.71
Acme,885895,TB81200F3,89.53
Acme,885893,TB81200F2,86.78
Acme,885891,TB81200,67.51
Acme,885890,TB81151,169.76
Acme,885888,TB81150,156.87
Acme,885886,TB81149F3,132.9
Acme,885885,TB81149,110.88
Acme,885883,TB81148,88.49
Acme,885881,TB81146F3,97.63
Acme,885880,TB81146,75.62
Acme,885878,TB81144F3,71.09
Acme,885876,TB81144,49.08
Acme,885874,TB81143F3,65.97
Acme,885873,TB81143,43.95
Acme,885871,TB81142F4,62.27
Acme,885869,TB81142F2,59.51
Acme,885867,TB81142,40.26
Acme,885866,TB81141F4,56.97
Acme,885864,TB81141,34.95
Acme,885862,TB81020,104.97
Acme,885860,TB81009,50.28
Acme,885859,TB81007,212.68
Acme,885857,TB81006,168.96
Acme,885855,TB81005F3,153.29
Acme,885853,TB81005,131.28
Acme,885852,TB81004,110.1
Acme,885850,TB81003F3,109.65
Acme,885849,TB81003,99.77
Acme,885847,TB81002F3,95.26
Acme,885845,TB81002,73.24
Acme,885844,TB81001F3,76.6
Acme,885842,TB81001,54.59
Acme,885840,TB81000F4,68.79
Acme,885839,TB81000,46.78
Acme,885837,TB69307,190.69
Acme,885835,TB69306F3,185.01
Acme,885833,TB69306,163.0
Acme,885832,TB69305F3,142.24
Acme,885830,TB69305,120.23
Acme,885828,TB69304,94.54
Acme,885827,TB69303F3,107.96
Acme,885825,TB69303,85.95
Acme,885824,TB69302F3,96.32
Acme,885822,TB69302,74.31
Acme,885821,TB69301F3,77.15
Acme,885819,TB69301,55.13
Acme,885817,TB69300F4,64.44
Acme,885816,TB69300,42.42
Acme,885814,TB54524,256.12
Acme,885813,TB54523,239.4
Acme,885811,TB32669,116.94
Acme,885809,TB32406,215.24
Acme,885808,TB32405,135.74
Acme,885806,TB32404,108.13
Acme,885804,TB32403,97.29
Acme,885803,TB181151,169.76
Acme,885801,TB181150,156.87
Acme,885799,TB181149,110.87
Acme,885798,TB181148,88.5
Acme,885796,TB181146,75.62
Acme,885794,TB181144,49.08
Acme,885792,TB181143,43.95
Acme,885790,TB181142,40.26
Acme,885788,TB181141,34.96
Acme,885787,TA83316,182.46
Acme,885785,TA83315,165.55
Acme,885784,TA83314,120.71
Acme,885782,TA83313,62.12
Acme,885780,TA83312,59.4
Acme,885779,TA83311,47.12
Acme,885777,TA83310,38.96
Acme,885775,TA83306,287.42
Acme,885774,TA83305,241.69
Acme,885772,TA83304,138.96
Acme,885771,TA83303,93.36
Acme,885769,TA83302,67.05
Acme,885767,TA83301,52.64
Acme,885765,TA83300,41.24
Acme,885764,TA83224,622.41
Acme,885762,TA83223F3,376.79
Acme,885761,TA83223,355.85
Acme,885759,TA83222F3,279.55
Acme,885757,TA83222,257.53
Acme,885756,TA83221,210.81
Acme,885754,TA281241,264.42
Acme,885752,TA281240,218.01
Acme,885751,TA281221,641.84
Acme,885749,TA281220F3,400.37
Acme,885748,TA281220,379.43
Acme,885746,TA281219F3,283.64
Acme,885744,TA281219,261.63
Acme,885743,TA281218F3,235.83
Acme,885741,TA281218,213.82
Acme,885740,TA281205,1241.44
Acme,885738,TA281203,758.48
Acme,885736,TA281202,497.3
Acme,885735,TA281197,143.69
Acme,885733,TA281008,289.83
Acme,885731,TA254539,148.09
Acme,885730,TA254538,102.77
Acme,885728,TA254537,64.12
Acme,885727,TA254536,71.81
Acme,885725,TA254535,65.59
Acme,885724,TA254525,442.41
Acme,885722,TA253931,723.3
Acme,885720,TA253930,621.11
Acme,885719,TA253929,312.94
Acme,885717,T79203SR,139.64
Acme,885715,T79203SL,139.64
Acme,885714,T79105SR,249.18
Acme,885712,T79105SL,249.18
Acme,885711,T79101SR,129.04
Acme,885709,T79101SL,129.04
Acme,885707,T75024S,268.15
Acme,885706,T75012S,257.42
Acme,885704,T50012S,221.38
Acme,885702,T3797114S,1398.31
Acme,885700,T3796931S,1194.12
Acme,885697,T3795573S**,8716.23
Acme,885695,T3795511S,1312.15
Acme,885692,T3795191S,1434.58
Acme,885690,T3793671S,1293.34
Acme,885688,T3793363S,6582.27
Acme,885687,T3793353S,3444.56
Acme,885685,T3793343S,2667.84
Acme,885683,T3793331S,1266.35
Acme,885682,T379314SS,5848.09
Acme,885679,T3793143S,4166.27
Acme,885677,T379313SS,3455.14
Acme,885675,T3793133S,2980.89
Acme,885674,T379312SS,2810.39
Acme,885673,T3793123S,2256.14
Acme,885671,T3792711S,1423.52
Acme,885669,T379083S,1443.64
Acme,885667,T353548S,1166.67
Acme,885665,T353547S,931.35
Acme,885663,T353546S,807.63
Acme,885661,T353545S,696.35
Acme,885660,T3533611S,1293.34
Acme,885657,T3533411S,1029.49
Acme,885656,T353311SS,1760.6
Acme,885654,T3533111S,1029.49
Acme,885652,T353044S,496.76
Acme,885651,T353043S,354.13
Acme,885649,T353042S,295.15
Acme,885647,T353041S,223.04
Acme,885646,T353040S,194.17
Acme,885644,T3527101,1032.78
Acme,885643,T335000153S,1426.85
Acme,885641,T2A797104S,1295.21
Acme,885640,T2A797094S,967.71
Acme,885638,T2A797084S,726.15
Acme,885637,T2A795543S**,2983.15
Acme,885635,T2A795533S**,2244.46
Acme,885633,T2A795523S**,1782.34
Acme,885632,T2A795181S,1095.55
Acme,885630,T2A795171S,788.49
Acme,885629,T2A795161S,649.54
Acme,885627,T2A793321S,945.59
Acme,885626,T2A793311S,716.71
Acme,885624,T2A793301S,561.27
Acme,885622,T2A792701S,1212.53
Acme,885621,T2A792691S,967.72
Acme,885619,T2A792681S,740.96
Acme,885617,T2A533601S,1190.98
Acme,885616,T2A533401S,778.72
Acme,885614,T2A533291S,635.78
Acme,885612,T2A533281S,511.89
Acme,885610,T2A53310SS,1550.78
Acme,885609,T2A533101S,778.72
Acme,885607,T2A53309SS,1022.1
Acme,885606,T2A533091S,635.78
Acme,885605,T2A53308SS,683.49
Acme,885603,T2A533081S,511.89
Acme,885601,T2A527191,3781.73
Acme,885599,T2A527181,3429.01
Acme,885597,T2A527171,2976.76
Acme,885596,T2A527151,2358.11
Acme,885594,T2A527131,1488.76
Acme,885592,T2A527121,1456.87
Acme,885591,T279748S,1322.42
Acme,885589,T279747S,1106.43
Acme,885587,T279746S,790.3
Acme,885586,T279745S,662.68
Acme,885585,T279744S,486.63
Acme,885583,T279743S,339.56
Acme,885581,T279742S,287.82
Acme,885580,T279741S,215.73
Acme,885578,T279740S,157.12
Acme,885577,T2795563S**,5892.09
Acme,885575,T2536781S,1322.42
Acme,885574,T2536771S,1106.43
Acme,885572,T2536761S,790.3
Acme,885571,T2536751S,662.68
Acme,885569,T2536481S,1322.42
Acme,885568,T2536471S,1106.43
Acme,885566,T2536461S,790.29
Acme,885564,T2536451S,662.68
Acme,885563,T2536181S,1233.24
Acme,885561,T2536171S,1097.38
Acme,885559,T2536161S,804.15
Acme,885558,T2536151S,681.16
Acme,885556,T253518SS,2012.84
Acme,885553,T2535183S,1004.63
Acme,885551,T253517SS,1574.26
Acme,885548,T2535173S,814.32
Acme,885545,T253516SS,1317.29
Acme,885542,T2535163S,616.02
Acme,885539,T253515SS,1053.65
Acme,885537,T2535153S,530.22
Acme,885535,T2531741S,486.63
Acme,885532,T2531731S,339.56
Acme,885529,T2531721S,287.82
Acme,885526,T2531711S,215.73
Acme,885525,T2531701S,157.12
Acme,885523,T2531441S,486.63
Acme,885521,T2531431S,339.56
Acme,885519,T2531421S,287.82
Acme,885516,T2531411S,215.73
Acme,885515,T2531401S,157.12
Acme,885513,T2531141S,499.45
Acme,885511,T2531131S,340.05
Acme,885509,T253112S,279.82
Acme,885508,T253111S,223.28
Acme,885507,T253110S,185.37
Acme,885505,T253109S,124.22
Acme,885503,T253108S,119.68
Acme,885502,T253107S,114.95
Acme,885500,T253067,1646.13
Acme,885498,T253066,1554.68
Acme,885497,T253065,918.72
Acme,885495,T253064,492.32
Acme,885493,T253063,312.33
Acme,885491,T253062,242.09
Acme,885490,T253061,221.72
Acme,885488,T253060,151.92
Acme,885487,T253014SS,970.96
Acme,885485,T253014S,379.04
Acme,885484,T2530144S,379.04
Acme,885482,T253013SS,657.72
Acme,885480,T253013S,274.27
Acme,885478,T2530134S,274.27
Acme,885477,T253012SS,597.11
Acme,885475,T253012S,217.35
Acme,885474,T253011SS,444.84
Acme,885472,T253011S,170.77
Acme,885470,T253010SS,365.39
Acme,885468,T253010S,144.15
Acme,885467,T253009SS,328.78
Acme,885465,T253009S,119.01
Acme,885464,T253008SS,214.82
Acme,885462,T253008S,95.37
Acme,885461,T253007SS,145.99
Acme,885459,T253007S,82.06
Acme,885457,T2527071,789.04
Acme,885456,T2527051,647.21
Acme,885455,T2527031,514.1
