Acme,1229489,TA281144,42.56
Acme,885453,T25024S,181.49
Acme,885451,T25012S,168.67
Acme,885449,T243571,1085.34
Acme,885411,T243570,880.54
Acme,885409,T213079,1038.62
Acme,885408,T213078,854.79
Acme,885406,T211689,977.6
Acme,885404,T211688,761.11
Acme,885403,T181223,1191.46
Acme,885401,T181221,694.85
Acme,885400,T181220,606.93
Acme,885398,T181219,340.94
Acme,885397,T181217,249.69
Acme,885396,T181066,168.38
Acme,885394,T181065,130.65
Acme,885392,T181064,103.72
Acme,885391,T181063,91.49
Acme,885390,T181062,79.13
Acme,885388,T181061,63.5
Acme,885386,T181059,151.01
Acme,885385,T181058,118.91
Acme,885383,T181057,93.71
Acme,885381,T181056,82.87
Acme,885379,T181055,74.42
Acme,885378,T181054,59.81
Acme,885376,T181052,143.62
Acme,885375,T181051,101.12
Acme,885373,T181050,80.92
Acme,885371,T181049,70.73
Acme,885370,T181048,66.21
Acme,885368,T181047,56.85
Acme,885365,T179631S,206.47
Acme,885363,T179630S,163.59
Acme,885361,T179629S,153.99
Acme,885359,T179625S,206.47
Acme,885357,T179624S,163.59
Acme,885356,T179623S,153.99
Acme,885354,T179622S,206.47
Acme,885352,T179621S,163.59
Acme,885351,T179620S,153.99
Acme,885349,T179619S,299.88
Acme,885347,T179618S,266.13
Acme,885345,T179615S,133.05
Acme,885344,T179609S,299.88
Acme,885342,T179608S,266.13
Acme,885341,T179605S,133.05
Acme,885339,T179604S,299.88
Acme,885337,T179603S,266.13
Acme,885335,T179600S,133.05
Acme,885334,T179203SR,126.94
Acme,885332,T179203SL,126.94
Acme,885331,T179105SR,228.55
Acme,885329,T179105SL,228.55
Acme,885328,T179101SR,117.28
Acme,885326,T179101SL,117.28
Acme,885324,T169439,11112.63
Acme,885323,T169438,8808.65
Acme,885322,T169437,4037.36
Acme,885321,T169436,2612.34
Acme,885319,T169435,1970.64
Acme,885317,T169434,1177.48
Acme,885315,T169433,1054.79
Acme,885314,T169432,1004.55
Acme,885312,T169431,958.8
Acme,885311,T169430,904.94
Acme,885309,T160835,581.54
Acme,885308,T160834,249.06
Acme,885306,T160833,233.68
Acme,885305,T160832,204.85
Acme,885303,T160831,196.18
Acme,885301,T160830,176.22
Acme,885300,T160802,276.38
Acme,885298,T160801,266.62
Acme,885296,T153931,948.61
Acme,885295,T153930,745.34
Acme,885292,T153929,470.34
Acme,885291,T153106,95.54
Acme,885289,T153105,92.4
Acme,885287,T153104,82.04
Acme,885286,T153006,71.71
Acme,885285,T153005,56.38
Acme,885283,T153004,43.83
Acme,885281,T15012S,162.64
Acme,885280,T150024S,336.56
Acme,885278,T137924,693.12
Acme,885276,T137923,421.06
Acme,885274,T137922,307.32
Acme,885272,T137921,217.65
Acme,885271,T137920,197.5
Acme,885270,T113077,653.99
Acme,885268,T113076,394.07
Acme,885267,T113075,313.64
Acme,885265,T113074,210.18
Acme,885264,T113073,183.69
Acme,885262,T111687,628.35
Acme,885260,T111686,381.39
Acme,885259,T111685,264.17
Acme,885257,T111684,202.38
Acme,885255,T111683,168.42
Acme,885254,T10024S,143.22
Acme,885252,T10012S,141.09
Acme,885250,T100024S,282.41
Acme,885248,T100012S,271.12
Acme,885247,SPWS53OV,74.95
Acme,885245,SPWS2472,175.41
Acme,885243,SPWS2448,143.55
Acme,885241,SPWS2436,100.35
Acme,885239,SPWS2424,83.49
Acme,885237,SPWS2412,74.95
Acme,885236,SPWS1217,74.95
Acme,885234,SPS602428,153.96
Acme,885232,SPS6012,149.36
Acme,885230,SPS302428,73.23
Acme,885229,SPS3012,78.23
Acme,885227,SPS152428,68.13
Acme,885225,SPS1202428,212.9
Acme,885223,SPS12012,196.96
Acme,885222,SA7701321,57.85
Acme,885220,SA6701319,99.72
Acme,885218,SA4701321,60.65
Acme,885216,SA4701320,112.87
Acme,885215,SA4701319,125.71
Acme,885213,SA3701321,76.94
Acme,885211,SA3701320,92.94
Acme,885210,SA3701319,92.94
Acme,885209,SA2701321,44.49
Acme,885208,SA2701320,58.42
Acme,885206,SA2701319,77.24
Acme,885205,SA1701321,30.77
Acme,885204,SA1701320,36.92
Acme,885202,SA1701319,41.65
Acme,885200,PTBA3150030SS,5934.43
Acme,885199,PTBA3150030LS,4945.36
Acme,885197,PTBA3150022SS,5985.18
Acme,885195,PTBA3150022LS,4987.65
Acme,885193,PTBA3150015SS,4724.06
Acme,885191,PTBA3150015LS,3936.7
Acme,885190,PTBA3150009SS,3371.92
Acme,885188,PTBA3150009LS,2809.93
Acme,885186,PT061150025SS,2525.2
Acme,885185,PT061150025LS,1922.15
Acme,885183,PT061150015SS,2050.54
Acme,885182,PT061150015LS,1407.66
Acme,885180,PT061150010SS,1948.55
Acme,885178,PT061150010LS,1314.81
Acme,885176,PT061150007SS,1591.47
Acme,885175,PT061150007LS,1209.2
Acme,885174,PT061150005SS,1534.44
Acme,885172,PT061150005LS,1136.83
Acme,885170,PLC85004,2122.55
Acme,885168,PLC85003,1849.67
Acme,885166,PLC85002,1758.47
Acme,885164,PLC85001,1421.89
Acme,885163,PLC85000,1314.08
Acme,885161,PL79931,2.13
Acme,885160,PL79930,2.13
Acme,885158,PL79929,1.13
Acme,885157,PL79928,1.13
Acme,885155,PL79927,7.15
Acme,885153,PL79926,1.36
Acme,885151,PL79925,1.09
Acme,885150,PL79924,2.01
Acme,885148,PL79923,19.95
Acme,885146,PL79922,16.82
Acme,885144,PL79921,16.94
Acme,885143,PL79920,13.24
Acme,885141,PL79912,103.99
Acme,885139,PL79911,74.56
Acme,885138,PL79908,19.28
Acme,885135,PL79907,15.41
Acme,885134,PL79906,19.28
Acme,885132,PL79905,15.41
Acme,885131,PL79900,87.26
Acme,885130,PL112707,23.69
Acme,885128,PL112706,23.68
Acme,885126,PL112705,23.68
Acme,885124,PL112704,23.68
Acme,885123,PL112703,23.68
Acme,885121,PL112702,21.68
Acme,885120,PL112701,21.68
Acme,885119,PL112700,21.68
Acme,885117,PL112603,11.65
Acme,885116,PL112602,5.19
Acme,885114,PL112601,5.21
Acme,885112,PL112600,5.19
Acme,885111,Jul-04,348.61
Acme,885109,Jul-03,265.1
Acme,885107,Jul-02,62.33
Acme,885106,Jul-01,34.08
Acme,885104,LN3533473S,6071.36
Acme,885103,LN3533463S,4376.85
Acme,885102,LN3533453S,3367.49
Acme,885100,LN3533443S,2611.42
Acme,885098,LN3533433S,1989.59
Acme,885097,LN3533423S,1721.22
Acme,885095,LN3533173S,6071.36
Acme,885094,LN3533163S,4376.85
Acme,885092,LN3533153S,3367.49
Acme,885090,LN3533143S,2611.42
Acme,885088,LN3533133S,1989.59
Acme,885086,LN3533123S,1721.22
Acme,885085,GP12500S,220.22
Acme,885083,GP125000S,894.93
Acme,885082,GP123000S,449.39
Acme,885080,GP12250S,162.21
Acme,885078,GP1215000S,1593.32
Acme,885077,GP121000S,300.53
Acme,885075,GP1210000S,1300.75
Acme,885073,FS3750,281.46
Acme,885071,FS3500,233.64
Acme,885070,FS350,138.64
Acme,885068,FS3350,197.28
Acme,885066,FS33000,784.27
Acme,885065,FS3250,170.91
Acme,885063,FS32000,548.49
Acme,885061,FS31500,476.1
Acme,885060,FS3150,145.15
Acme,885058,FS31000,361.37
Acme,885056,FS23000,370.61
Acme,885055,FS22000,268.14
Acme,885053,FS21500,219.68
Acme,885051,FS21000,167.53
Acme,885050,FS11000,181.03
Acme,885048,DTHB72S,957.54
Acme,885047,DTHB0934S,2741.47
Acme,885046,DTHB0754S,2224.4
Acme,885044,DTHB0634S,2102.16
Acme,885043,DTHB05504S,11479.06
Acme,885041,DTHB0514S,1996.44
Acme,885039,DTHB04404S,10008.1
Acme,885037,DTHB0404S,1723.11
Acme,885035,DTHB0344S,1607.47
Acme,885034,DTHB03304S,6916.64
Acme,885032,DTHB0274S,1570.58
Acme,885030,DTHB02204S,4535.26
Acme,885029,DTHB0202S,1268.69
Acme,885027,DTHB01754S,4298.6
Acme,885026,DTHB01454S,3446.35
Acme,885024,DTHB0142S,1077.57
Acme,885023,DTHB01184S,2923.21
Acme,885021,DTHB0112S,1046.26
Acme,885019,DTHB006604S,12785.9
Acme,885018,DTHB002754S,6302.32
Acme,885017,DTHA72S,957.54
Acme,885015,DTHA6604S,12785.9
Acme,885013,DTHA5504S,11479.06
Acme,885011,DTHA4404S,10008.1
Acme,885010,DTHA0934S,2741.47
Acme,885008,DTHA0754S,2224.4
Acme,885006,DTHA0634S,2102.16
Acme,885005,DTHA0514S,1996.44
Acme,885003,DTHA0404S,1723.11
Acme,885001,DTHA0344S,1607.47
Acme,884999,DTHA03304S,6916.64
Acme,884997,DTHA0274S,1570.58
Acme,884996,DTHA02204S,4535.26
Acme,884994,DTHA0202S,1268.69
Acme,884992,DTHA01754S,4298.6
Acme,884991,DTHA01454S,3446.35
Acme,884990,DTHA0142S,1077.57
Acme,884988,DTHA01184S,2923.21
Acme,884986,DTHA0112S,1046.26
Acme,884985,DTHA002754S,6302.32
Acme,884983,DTGB9902S,16938.4
Acme,884981,DTGB72S,957.54
Acme,884980,DTGB0934S,2741.47
Acme,884978,DTGB07704S,13844.11
Acme,884977,DTGB0754S,2224.4
Acme,884975,DTGB06604S,12785.9
Acme,884973,DTGB0634S,2102.16
Acme,884972,DTGB05504S,11479.06
Acme,884970,DTGB0514S,1996.44
Acme,884969,DTGB04404S,10008.1
Acme,884967,DTGB0404S,1723.11
Acme,884966,DTGB0344S,1607.47
Acme,884964,DTGB03304S,6916.64
Acme,884962,DTGB0274S,1570.58
Acme,884960,DTGB02204S,4535.26
Acme,884958,DTGB0202S,1268.69
Acme,884956,DTGB01754S,4298.6
Acme,884955,DTGB01454S,3446.35
Acme,884953,DTGB0142S,1077.57
Acme,884951,DTGB01184S,2923.21
Acme,884950,DTGB0112S,1046.26
Acme,884948,DTGB008804S,14745.54
Acme,884946,DTGB002754S,6302.32
Acme,884944,DTGA72S,957.54
Acme,884943,DTGA6604S,12785.9
Acme,884941,DTGA5504S,11479.06
Acme,884939,DTGA4404S,10008.1
Acme,884937,DTGA0934S,2741.47
Acme,884936,DTGA0754S,2224.4
Acme,884934,DTGA0634S,2102.16
Acme,884933,DTGA0514S,1996.44
Acme,884931,DTGA0404S,1723.11
Acme,884929,DTGA0344S,1607.47
Acme,884927,DTGA03304S,6916.64
Acme,884925,DTGA0274S,1570.58
Acme,884924,DTGA02204S,4535.26
Acme,884922,DTGA0202S,1268.69
Acme,884921,DTGA01754S,4298.6
Acme,884919,DTGA01454S,3446.35
Acme,884917,DTGA0142S,1077.57
Acme,884916,DTGA01184S,2923.21
Acme,884914,DTGA0112S,1046.26
Acme,884912,DTGA002754S,6302.32
Acme,884911,DTFA72S,957.54
Acme,884909,DTFA0934S,2741.47
Acme,884907,DTFA0754S,2224.4
Acme,884905,DTFA0634S,2102.16
Acme,884903,DTFA0514S,1996.44
Acme,884901,DTFA0404S,1723.11
Acme,884899,DTFA0344S,1607.47
Acme,884898,DTFA0274S,1570.58
Acme,884896,DTFA02204S,4535.26
Acme,884894,DTFA0202S,1268.69
Acme,884893,DTFA01754S,4298.6
Acme,884891,DTFA01454S,3446.35
Acme,884889,DTFA0142S,1077.57
Acme,884887,DTFA01184S,2923.21
Acme,884886,DTFA0112S,1046.26
Acme,884884,DRR15GFI,71.46
Acme,884882,DRR15,33.06
Acme,884881,DMP1504,83.24
Acme,884879,DMP14801,93.85
Acme,884878,DMP12402,63.64
Acme,884876,DMP1240125,53.86
Acme,884875,DMP124006,38.73
Acme,884873,DMP11502,96.96
Acme,884871,DMP11204,63.64
Acme,884869,DMP112025,86.97
Acme,884868,DMP1120125,38.74
Acme,884866,DM14810,365.05
Acme,884864,DM14805S,220.78
Acme,884863,DM148025S,162.76
Acme,884861,DM148017S,115.82
Acme,884859,DM1480125,110.73
Acme,884858,DM13613,365.05
Acme,884856,DM12440,648.29
Acme,884854,DM12420,365.05
Acme,884853,DM12410S,220.78
Acme,884851,DM12405S,162.76
Acme,884850,DM124033S,115.82
Acme,884848,DM124025,110.73
Acme,884846,DM11215S,220.78
Acme,884845,DM11208S,162.76
Acme,884843,DM11206S,115.82
Acme,884841,DM112045,110.73
Acme,884839,CMT533174S,10907.7
Acme,884838,CMT533164S,8105.57
Acme,884836,CMT533154S,5824.08
Acme,884834,CMT533144S,4496.43
Acme,884833,CMT533134S,4020.86
Acme,884831,CMT533124S,3418.62
Acme,884829,CE060750F3,160.13
Acme,884828,CE060750,138.12
Acme,884826,CE060500F3,123.86
Acme,884825,CE060500,101.85
Acme,884824,CE060350F3,107.9
Acme,884822,CE060350,85.87
Acme,884820,CE060300,77.13
Acme,884819,CE060250F3,94.82
Acme,884817,CE060250,72.81
Acme,884815,CE060150F3,74.03
Acme,884814,CE060150,52.01
Acme,884813,CE060100,42.76
Acme,884811,CE060075,39.03
Acme,884809,CE060050F2,54.13
Acme,884808,CE060050,34.87
Acme,884806,CE050750F3,282.91
Acme,884805,CE050750F2,280.17
Acme,884803,CE050750,260.88
Acme,884802,CE050500F3,238.31
Acme,884800,CE050500,216.28
Acme,884798,CE050350F3,196.56
Acme,884797,CE050350,174.55
Acme,884795,CE050250F3,179.5
Acme,884793,CE050250,157.49
Acme,884791,CE050150,108.41
Acme,884790,CE050050,91.26
Acme,884788,CE040750F3,187.85
Acme,884786,CE040750,165.83
Acme,884785,CE040500F3,152.83
Acme,884783,CE040500,130.81
Acme,884782,CE040350F3,120.29
Acme,884780,CE040350,98.28
Acme,884778,CE040250,92.73
Acme,884777,CE040150,65.17
Acme,884775,CE040100,51.04
Acme,884773,CE040050,39.88
Acme,884772,CE030750,159.22
Acme,884770,CE030500,123.87
Acme,884768,CE030350,98.79
Acme,884767,CE030250,85.06
Acme,884765,CE030150,59.73
Acme,884764,CE030100,49.33
Acme,884762,CE030075,43.71
Acme,884760,CE030050,38.38
Acme,884759,CE020750,162.67
Acme,884757,CE020500,123.4
Acme,884756,CE020350F3,116.9
Acme,884754,CE020350,94.88
Acme,884753,CE020250F3,101.03
Acme,884751,CE020250F2,98.28
Acme,884750,CE020250,79.01
Acme,884748,CE020150F3,83.63
Acme,884746,CE020150F2,80.87
Acme,884745,CE020150,61.62
Acme,884743,CE020100,43.73
Acme,884741,CE020050,29.65
Acme,884740,CE010750,140.46
Acme,884738,CE010500F3,138.58
Acme,884737,CE010500,116.56
Acme,884735,CE010350,90.18
Acme,884733,CE010250,77.5
Acme,884732,CE010150,56.9
Acme,884730,CE010100,41.47
Acme,884729,CE010075,38.23
Acme,884727,CE010050,35.21
Acme,884726,AS30331,1102.88
Acme,884724,AS30330,805.87
Acme,884723,AS30329,769.59
Acme,884721,AS30328,724.21
Acme,884719,AS30327,661.46
Acme,884717,ALRC600CBC,2091.73
Acme,884716,ALRC480CBC,2007.47
Acme,884714,ALRC420CBC,1515.48
Acme,884713,ALRC360CBC,1328.69
Acme,884711,ALRC300CBC,1242.04
Acme,884710,ALRC250CBC,885.39
Acme,884708,ALRC200CBC,619.37
Acme,884706,ALRC160LWE,675.93
Acme,884705,ALRC160CBC,606.5
Acme,884703,ALRC130LWE,569.88
Acme,884702,ALRC130CBC,557.71
Acme,884700,ALRC110LWE,543.89
Acme,884698,ALRC110CBC,533.67
Acme,884697,ALRC080TBC,419.65
Acme,884695,ALRC080LWE,476.77
Acme,884693,ALRC055TBC,312.87
Acme,884691,ALRC055LWE,407.59
Acme,884690,ALRC045TBC,299.54
Acme,884688,ALRC045LWE,386.48
Acme,884687,ALRC035TBC,255.37
Acme,884685,ALRC035LWE,374.39
Acme,884683,ALRC027TBC,252.42
Acme,884682,ALRC027LWE,363.5
Acme,884680,ALRC025TBC,208.67
Acme,884678,ALRC025LWE,269.37
Acme,884677,ALRC016TBC,167.82
Acme,884675,ALRC016LWE,253.9
Acme,884673,ALRC012TBC,161.65
Acme,884672,ALRC012LWE,238.05
Acme,884670,ALRC008TBC,152.03
Acme,884668,ALRC008LWE,224.08
Acme,884666,ALRC006TBC,147.65
Acme,884665,ALRC006LWE,194.85
Acme,884663,ALRC004TBC,145.05
Acme,884662,ALRC004LWE,190.14
Acme,884660,ALRC003TBC,145.56
Acme,884658,ALRC003LWE,178.44
Acme,884657,ALRC002TBC,136.65
Acme,884655,ALRC002LWE,173.79
Acme,884654,ALRB600CBC,1619.09
Acme,884652,ALRB480CBC,1395.13
Acme,884650,ALRB420CBC,1264.59
Acme,884649,ALRB360CBC,1142.18
Acme,884647,ALRB300CBC,1105.63
Acme,884646,ALRB250CBC,813.5
Acme,884644,ALRB200CBC,608.57
Acme,884642,ALRB160LWE,621.49
Acme,884640,ALRB160CBC,587.29
Acme,884639,ALRB130LWE,517.96
Acme,884637,ALRB130CBC,450.49
Acme,884636,ALRB110LWE,494.44
Acme,884634,ALRB110CBC,369.02
Acme,884632,ALRB080TBC,285.12
Acme,884630,ALRB080LWE,446.55
Acme,884629,ALRB055TBC,246.99
Acme,884627,ALRB055LWE,356.93
Acme,884625,ALRB045TBC,216.1
Acme,884624,ALRB045LWE,329.54
Acme,884622,ALRB035TBC,206.64
Acme,884620,ALRB035LWE,296.41
Acme,884619,ALRB027TBC,198.32
Acme,884617,ALRB027LWE,259.9
Acme,884616,ALRB025TBC,164.28
Acme,884614,ALRB025LWE,254.54
Acme,884612,ALRB016TBC,150.14
Acme,884611,ALRB016LWE,241.81
Acme,884609,ALRB012TBC,137.82
Acme,884607,ALRB012LWE,226.72
Acme,884606,ALRB008TBC,128.72
Acme,884604,ALRB008LWE,213.4
Acme,884602,ALRB006TBC,127.22
Acme,884601,ALRB006LWE,185.56
Acme,884599,ALRB004TBC,116.1
Acme,884598,ALRB004LWE,181.09
Acme,884596,ALRB003TBC,111.63
Acme,884594,ALRB003LWE,169.94
Acme,884593,ALRB002TBC,110.0
Acme,884591,ALRB002LWE,165.53
Acme,884590,AE120750,184.67
Acme,884588,AE120500F3,153.13
Acme,884586,AE120500,131.1
Acme,884585,AE120350,105.04
Acme,884583,AE120250,86.88
Acme,884582,AE120150,70.46
Acme,884580,AE120100F2,68.26
Acme,884578,AE120100,48.99
Acme,884577,AE120050F2,63.53
Acme,884575,AE120050,44.24
Acme,884574,AE070750F3,173.13
Acme,884572,AE070750F2,184.18
Acme,884571,AE070750,164.91
Acme,884569,AE070500F3,134.51
Acme,884566,AE070500,112.5
Acme,884565,AE070350F3,97.23
Acme,884563,AE070350F2,94.47
Acme,884561,AE070350,75.22
Acme,884560,AE070250F3,83.33
Acme,884559,AE070250F2,80.58
Acme,884557,AE070250,61.32
Acme,884555,AE070150F3,72.95
Acme,884554,AE070150,50.94
Acme,884552,AE070100F2,62.03
Acme,884550,AE070100,42.76
Acme,884548,AE070050F2,57.64
Acme,884546,AE070050,38.37
Acme,884544,AE060750F3,156.09
Acme,884543,AE060750F2,152.54
Acme,884541,AE060750,138.67
Acme,884539,AE060500F3,125.31
Acme,884537,AE060500,103.29
Acme,884535,AE060350F3,94.88
Acme,884534,AE060350,72.88
Acme,884532,AE060250F3,88.99
Acme,884531,AE060250,66.96
Acme,884529,AE060150F3,71.26
Acme,884527,AE060150F2,68.51
Acme,884526,AE060150,49.24
Acme,884524,AE060100F2,58.19
Acme,884522,AE060100,38.94
Acme,884520,AE060075F2,56.27
Acme,884519,AE060075,37.0
Acme,884517,AE060050F2,52.59
Acme,884515,AE060050,33.32
Acme,884514,AE030750F3,198.53
Acme,884513,AE030750,176.51
Acme,884511,AE030500F3,146.71
Acme,884510,AE030500,124.69
Acme,884508,AE030350F3,128.82
Acme,884506,AE030350,106.81
Acme,884505,AE030250F3,101.76
Acme,884503,AE030250,79.74
Acme,884502,AE030150F3,72.46
Acme,884500,AE030150,50.45
Acme,884499,AE030100,44.32
Acme,884497,AE030075,40.72
Acme,884496,AE030050F2,53.24
Acme,884495,AE030050,33.97
Acme,884493,AE020750F2,174.08
Acme,884492,AE020750,154.82
Acme,884490,AE020500F3,144.72
Acme,884488,AE020500F2,141.96
Acme,884486,AE020500,122.71
Acme,884485,AE020350F3,125.95
Acme,884483,AE020350F2,123.19
Acme,884482,AE020350,103.94
Acme,884480,AE020300F2,117.1
Acme,884479,AE020300,97.85
Acme,884477,AE020250F3,98.15
Acme,884475,AE020250F2,95.4
Acme,884474,AE020250,76.14
Acme,884473,AE020150F3,80.13
Acme,884471,AE020150F2,77.37
Acme,884469,AE020150,58.12
Acme,884468,AE020100F2,64.68
Acme,884466,AE020100,45.42
Acme,884464,AE020075F2,60.51
Acme,884463,AE020075,41.26
Acme,884461,AE020050F2,53.13
Acme,884459,AE020050,33.87
Acme,884458,AE010750F3,183.94
Acme,884456,AE010750,161.92
Acme,884454,AE010500F3,124.58
Acme,884453,AE010500,118.82
Acme,884451,AE010350F3,102.56
Acme,884450,AE010350,87.59
Acme,884448,AE010250F3,80.55
Acme,884447,AE010250,74.1
Acme,884445,AE010150,58.54
Acme,884443,AE010100F2,59.68
Acme,884442,AE010100,40.42
Acme,884440,AE010075F2,54.54
Acme,884439,AE010075,35.27
Acme,884437,AE010050F4,56.63
Acme,884436,AE010050F2,53.88
Acme,884434,AE010050,34.62
Acme,884432,A81010206,82.53
Acme,884431,A51010206,82.53
Acme,884429,A201010206,82.53
Acme,884427,A151010206,82.53
Acme,884425,A121010206,82.53
Acme,884424,750B48HA,365.12
Acme,884422,750B24HA,365.12
Acme,884420,500B48HA,205.14
Acme,884418,500B24HA,205.13
Acme,884417,200B7HA,131.05
Acme,884415,200B48HA,131.04
Acme,884413,200B24HA,131.05
Acme,884412,200B20HA,131.05
Acme,884410,200B12HA,131.05
Acme,884409,100B7HA,111.1
Acme,884407,100B48HA,115.17
Acme,884405,100B24HA,115.17
Acme,884403,100B20HA,111.09
Acme,884402,100B12HA,111.09
